0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.944444444444444198e-01,6.944444444444444198e-01,6.944444444444444198e-01,6.666666666666666297e-01,6.944444444444444198e-01,6.944444444444444198e-01,7.361111111111111605e-01,7.361111111111111605e-01,7.083333333333333703e-01,6.944444444444444198e-01,6.944444444444444198e-01,7.222222222222222099e-01,7.777777777777777901e-01,7.222222222222222099e-01,7.222222222222222099e-01,7.222222222222222099e-01,6.944444444444444198e-01,7.222222222222222099e-01,6.944444444444444198e-01,7.361111111111111605e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.638888888888888395e-01,7.083333333333333703e-01,7.638888888888888395e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.083333333333333703e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.361111111111111605e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.361111111111111605e-01,7.222222222222222099e-01,7.361111111111111605e-01,7.083333333333333703e-01,6.805555555555555802e-01,7.222222222222222099e-01,6.944444444444444198e-01,7.083333333333333703e-01,6.944444444444444198e-01,7.083333333333333703e-01,6.944444444444444198e-01,6.666666666666666297e-01,6.944444444444444198e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.222222222222222099e-01,7.222222222222222099e-01,7.777777777777777901e-01,7.916666666666666297e-01,7.500000000000000000e-01,7.083333333333333703e-01,7.638888888888888395e-01,7.777777777777777901e-01,7.777777777777777901e-01,8.194444444444444198e-01,7.361111111111111605e-01,8.333333333333333703e-01,7.500000000000000000e-01,8.055555555555555802e-01,8.194444444444444198e-01,8.194444444444444198e-01,8.472222222222222099e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.388888888888888395e-01,5.833333333333333703e-01,5.555555555555555802e-01,7.083333333333333703e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.666666666666666297e-01,6.805555555555555802e-01,6.666666666666666297e-01,7.361111111111111605e-01,6.805555555555555802e-01,7.361111111111111605e-01,6.805555555555555802e-01,6.805555555555555802e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.083333333333333703e-01,7.361111111111111605e-01,7.083333333333333703e-01,7.083333333333333703e-01,7.777777777777777901e-01,7.777777777777777901e-01,7.638888888888888395e-01,7.777777777777777901e-01,7.638888888888888395e-01,7.638888888888888395e-01,7.222222222222222099e-01,7.361111111111111605e-01,7.361111111111111605e-01,7.777777777777777901e-01,7.777777777777777901e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.388888888888888395e-01,6.388888888888888395e-01,6.388888888888888395e-01,6.666666666666666297e-01,6.944444444444444198e-01,6.944444444444444198e-01,6.944444444444444198e-01,7.222222222222222099e-01,7.083333333333333703e-01,7.083333333333333703e-01,6.944444444444444198e-01,7.083333333333333703e-01,6.944444444444444198e-01,7.361111111111111605e-01,7.638888888888888395e-01,7.777777777777777901e-01,7.777777777777777901e-01,7.500000000000000000e-01,7.638888888888888395e-01,7.777777777777777901e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.361111111111111605e-01,7.638888888888888395e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.222222222222222099e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.638888888888888395e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.222222222222222099e-01,6.666666666666666297e-01,6.944444444444444198e-01,7.083333333333333703e-01,7.222222222222222099e-01,7.083333333333333703e-01,7.361111111111111605e-01,7.083333333333333703e-01,6.944444444444444198e-01,6.805555555555555802e-01,7.500000000000000000e-01,7.222222222222222099e-01,7.361111111111111605e-01,6.944444444444444198e-01,6.666666666666666297e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.361111111111111605e-01,6.944444444444444198e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.083333333333333703e-01,7.638888888888888395e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.916666666666666297e-01,7.777777777777777901e-01,8.055555555555555802e-01,7.916666666666666297e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.361111111111111605e-01,7.777777777777777901e-01,7.222222222222222099e-01,7.083333333333333703e-01,7.222222222222222099e-01,6.944444444444444198e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.777777777777777901e-01,7.083333333333333703e-01,7.222222222222222099e-01,7.777777777777777901e-01,7.083333333333333703e-01,7.638888888888888395e-01,7.222222222222222099e-01,7.361111111111111605e-01,7.638888888888888395e-01,7.638888888888888395e-01,7.638888888888888395e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.222222222222222099e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.916666666666666297e-01,8.055555555555555802e-01,7.638888888888888395e-01,8.055555555555555802e-01,8.472222222222222099e-01,7.777777777777777901e-01,7.916666666666666297e-01,8.055555555555555802e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666666297e-01,5.972222222222222099e-01,6.250000000000000000e-01,6.388888888888888395e-01,6.805555555555555802e-01,6.527777777777777901e-01,6.805555555555555802e-01,6.805555555555555802e-01,6.805555555555555802e-01,6.805555555555555802e-01,6.388888888888888395e-01,6.388888888888888395e-01,6.666666666666666297e-01,6.388888888888888395e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.805555555555555802e-01,6.250000000000000000e-01,6.666666666666666297e-01,6.666666666666666297e-01,7.083333333333333703e-01,6.666666666666666297e-01,7.083333333333333703e-01,7.500000000000000000e-01,6.805555555555555802e-01,7.083333333333333703e-01,6.944444444444444198e-01,6.805555555555555802e-01,6.388888888888888395e-01,7.222222222222222099e-01,7.222222222222222099e-01,7.222222222222222099e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.388888888888888395e-01,6.666666666666666297e-01,6.250000000000000000e-01,6.388888888888888395e-01,6.250000000000000000e-01,6.527777777777777901e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.527777777777777901e-01,6.666666666666666297e-01,6.527777777777777901e-01,6.805555555555555802e-01,6.805555555555555802e-01,6.666666666666666297e-01,7.083333333333333703e-01,7.083333333333333703e-01,6.805555555555555802e-01,6.527777777777777901e-01,7.222222222222222099e-01,7.361111111111111605e-01,7.361111111111111605e-01,7.083333333333333703e-01,7.500000000000000000e-01,6.666666666666666297e-01,7.222222222222222099e-01,6.666666666666666297e-01,7.083333333333333703e-01,7.361111111111111605e-01,6.944444444444444198e-01,7.083333333333333703e-01,7.083333333333333703e-01,7.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.777777777777777901e-01,7.222222222222222099e-01,7.222222222222222099e-01,7.222222222222222099e-01,7.638888888888888395e-01,7.638888888888888395e-01,7.638888888888888395e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.638888888888888395e-01,6.805555555555555802e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.638888888888888395e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.777777777777777901e-01,7.222222222222222099e-01,7.638888888888888395e-01,7.638888888888888395e-01,7.916666666666666297e-01,7.777777777777777901e-01,7.777777777777777901e-01,7.777777777777777901e-01,7.777777777777777901e-01,8.194444444444444198e-01,8.055555555555555802e-01,8.194444444444444198e-01,8.194444444444444198e-01,7.638888888888888395e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.944444444444444198e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.944444444444444198e-01,7.222222222222222099e-01,7.083333333333333703e-01,6.805555555555555802e-01,7.083333333333333703e-01,6.944444444444444198e-01,7.638888888888888395e-01,7.361111111111111605e-01,8.055555555555555802e-01,7.361111111111111605e-01,6.944444444444444198e-01,7.222222222222222099e-01,7.222222222222222099e-01,7.638888888888888395e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.361111111111111605e-01,7.361111111111111605e-01,7.500000000000000000e-01,7.638888888888888395e-01,7.500000000000000000e-01,7.777777777777777901e-01,7.916666666666666297e-01,7.777777777777777901e-01
